"matrix.ncol...1..nrow...0.","matrix.ncol...1..nrow...0.","X1","X2","X3","X4","X1","X2","X3","X4","X5","X1","X2","X3","X4","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48"
"TRADCHC128F42134B5",260.17701,2.37560712962963,0.582582623318386,0.223519768041237,0.291291311659193,12,0.0886998082924041,0.173140970449311,0.0308497664724489,0.00231532825507913,-9.73211759656652,-1.608,-53.183,43.990044138221,0.578317596566524,1,0.024,0.0724809213825347,0.775623175965665,1,0.021,0.0940006714555403,0.378778540772532,1,0.004,0.0541187189549135,0.349652360515021,1,0.002,0.0691280328230314,0.33444635193133,1,0.003,0.0612110892585874,0.399665236051502,1,0.003,0.0800487658436942,0.374429184549356,1,0.003,0.0741770115186644,0.341724463519313,1,0.005,0.0711838389628777,0.352994849785408,1,0.005,0.0744927388050676,0.294363090128755,1,0.003,0.0580442400454257,0.25347982832618,1,0.003,0.048687407883132,0.218509871244635,1,0.002,0.0351923807014439,45.400330472103,55.731,6.144,36.6880321544401,50.0329622317597,241.597,-151.202,2239.92844835596,-8.03509098712446,126.903,-169.29,1787.66844780271,4.11072274678112,174.374,-151.023,1588.13931467822,-6.53587381974249,107.974,-89.017,975.193781486642,-9.08930128755365,151.623,-112.358,1452.72225571413,-5.91841030042918,73.179,-110.359,724.366736908829,4.00729356223176,127.309,-123.922,1073.9876464189,11.0284377682403,87.388,-61.262,367.165053961115,14.9079613733906,105.213,-75.041,520.27208995641,-6.03088583690987,60.076,-71.938,392.949597235237,3.37665064377682,72.353,-82.138,223.754969184546
"TRADCIM128F427A3A1",238.24753,0.327899807162534,0.327899807162534,0.229968658301158,0.163949449415003,12,0.0883120936524218,0.157344380443315,0.0324987209730989,0.00151378364833882,-7.02861523625844,0.97,-46.224,34.1594501191885,0.500807135969142,1,0.013,0.099416812188411,0.533202507232401,1,0.013,0.0980373855921633,0.402636451301832,1,0.014,0.0785298648090162,0.366079074252652,1,0.016,0.0651084358261692,0.451444551591128,1,0.011,0.0767298938819657,0.595169720347155,1,0.012,0.104153260742489,0.495102217936355,1,0.012,0.0890184316263501,0.530735776277724,1,0.01,0.120512181083687,0.303078109932498,1,0.006,0.0463250701477756,0.301574734811958,1,0.004,0.0573189338398186,0.248096432015429,1,0.003,0.0573934269853267,0.198665380906461,1,0.006,0.0347183734432187,47.963518804243,57.102,9.276,32.8771298116634,9.61388235294118,238.9,-97.724,2327.35108467534,-21.9989913211186,114.882,-133.499,1917.3926849951,4.72788621022179,245.165,-319.57,3248.69731448318,-2.05475891996143,89.709,-104.872,856.504769497809,0.845601735776278,167.391,-90.831,1516.43518274181,-7.34703664416586,66.696,-131.495,698.997218716803,7.68774831243973,104.302,-103.862,792.248018945279,-3.56090838958534,85.313,-77.024,511.041507367082,5.31939826422372,79.452,-70.733,527.906339375016,-0.951235294117647,89.83,-90.354,584.199671405973,0.470683702989392,82.354,-75.243,295.95699409291
"TRADCUZ128F92E6775",274.15524,1.59733407185629,0.399275650887574,0.298969727371865,0.199632557280118,10,0.108553144318282,0.166366617687118,0.0584105924803772,0.00114150379638943,-22.745408496732,-9.002,-58.171,79.3045531906366,0.495626361655773,1,0.001,0.147059348791764,0.166533769063181,1,0.002,0.0384734050743283,0.31131917211329,1,0.001,0.121135615575323,0.132968409586057,1,0.001,0.0433303926759847,0.314740740740741,1,0.002,0.117498443071206,0.261754901960784,1,0.003,0.0920819911155302,0.176110021786492,1,0.002,0.0457363052211555,0.391977124183007,1,0.006,0.131004907873073,0.207104575163399,1,0.002,0.0458437033378237,0.225131808278867,1,0.002,0.0710674209936731,0.258518518518519,1,0.001,0.0960677155781736,0.233295206971678,1,0.002,0.0650165267163693,34.0581350762527,46.839,0.008,74.6681216109602,-18.9646089324619,358.837,-132.994,5727.72006018823,-44.2146633986928,144.21,-140.027,1216.67122556487,-29.5911819172113,205.304,-159.202,912.858550554656,-20.3299117647059,103.845,-113.639,959.587253910418,-8.58241176470588,87.057,-72.566,525.197149141061,-20.4515718954248,46.944,-104.71,428.585227481739,-10.2641318082789,104.418,-88.131,470.434382762324,-10.1161470588235,86.773,-83.371,488.286351074315,-7.29680610021787,98.711,-83.822,384.564522806419,3.64724836601307,50.138,-49.697,204.436924908803,22.5360936819172,86.501,-50.532,459.819484846176
"TRADDBK128F1483FF8",185.17592,0.410957222222222,0.410957222222222,0.268370898550725,0.205481453940067,10,0.0953104125705617,0.187676453828338,0.0404914958705214,0.00262709650526092,-10.5228205499276,-4.281,-60,11.6777704373162,0.432269175108538,1,0.02,0.111575130338304,0.389843704775687,1,0.016,0.0778648074204576,0.415510853835022,1,0.008,0.122352453142893,0.227298118668596,1,0.007,0.033171389257325,0.410626628075253,1,0.018,0.0779408922754252,0.284441389290883,1,0.011,0.068061942574299,0.218214182344428,0.976,0.008,0.0298922526101638,0.351277858176556,1,0.013,0.111794679204681,0.250222865412446,1,0.007,0.0353008806938065,0.451939218523878,1,0.012,0.136379877459678,0.228477568740955,1,0.007,0.0538175020323413,0.212280752532562,1,0.007,0.0440947819333459,46.1536034732272,52.959,0,12.5419066976111,30.0916570188133,171.13,-64.133,1490.49009130683,8.32605354558611,154.092,-180.244,1319.18075182466,1.40928509406657,333.508,-212.099,839.638315650488,-26.4233863965268,59.249,-125.598,890.405506118597,-6.47176266280753,248.892,-61.992,668.455590253734,10.3322402315485,87.515,-53.528,489.376515704524,-6.8992503617945,90.89,-75.151,448.662869428532,11.5175947901592,61.858,-43.067,284.186422342813,3.10393632416787,84.475,-54.393,318.939495668403,-2.50208972503618,35.193,-90.365,142.727253186141,-3.62237192474674,30.744,-46.564,144.810652932486
"TRADDCV128F423BAB0",286.17714,0.988024513888889,0.246932165660052,0.376054060446781,0.246932165660052,16,0.0625276195482747,0.102463530105864,0.0180264223760151,0.000628552894677553,-6.51687139107612,-3.078,-16.139,2.71994825150634,0.583451443569554,1,0.068,0.0726896224749173,0.544010498687664,1,0.056,0.0705579578396984,0.483272965879265,1,0.039,0.0554137046295626,0.461129921259843,1,0.06,0.0411084811271948,0.636893700787402,1,0.029,0.0900581713400312,0.519732283464567,1,0.042,0.0774747928854491,0.434636482939633,1,0.047,0.0574375141994406,0.398799212598425,1,0.047,0.0518569044409035,0.435799212598425,1,0.039,0.0567085365039784,0.431498687664042,1,0.033,0.0533168206290245,0.439284776902887,1,0.048,0.0569197545379922,0.530732283464567,1,0.071,0.0606591371692862,50.9633267716535,53.761,36.882,2.23881298243608,89.5621141732284,211.285,27.269,332.681243735962,34.6818976377953,170.158,-29.914,831.725889377156,-3.39618503937008,56.948,-48.514,180.792791105006,-16.3320472440945,103.674,-71.031,293.312785887384,-29.8712427821522,203.19,-68.787,290.353101040848,-1.0914842519685,63.566,-42.619,210.888300744167,-1.0632624671916,36.117,-46.085,103.060378842978,7.11336614173228,58.539,-30.404,148.825583496513,6.6790249343832,65.502,-55.057,103.251539937617,1.65033858267717,121.66,-26.243,83.8515924633977,8.08802230971129,52.644,-37.063,177.206390941683
"TRADDRF128F145869F",305.44989,1.2920041025641,0.430690084865629,0.27370061827957,0.21534696819788,9,0.119870778968033,0.229951531493431,0.0423054334706095,0.00500239315482718,-18.1246696508505,-10.011,-59.231,66.6325786246426,0.625752014324082,1,0.048,0.0440623103117991,0.448644583706356,1,0.032,0.0442360500893651,0.348656222023277,1,0.01,0.0425055143272912,0.293743061772605,1,0.013,0.0439115011278931,0.274483437779767,1,0.012,0.0307954076555546,0.404303491495076,1,0.027,0.046766770713605,0.664767233661594,1,0.085,0.0623699027605305,0.556190689346464,1,0.041,0.0724582655763165,0.420744852282901,1,0.018,0.0521045791065418,0.368656222023277,1,0.011,0.0597799964061442,0.365213070725157,1,0.018,0.0486233864598274,0.838785138764548,1,0.07,0.0538550003882648,38.974811996419,46.815,0.016,68.7507001438345,-8.41063025962399,170.865,-125.27,1997.91161303252,34.6491351835273,107.83,-77.575,719.003382351781,2.1493133393017,95.986,-109.231,600.629363876641,-39.8117967770815,190.084,-127.976,2592.64672205096,-21.2378155774396,57.123,-84.082,410.123332603951,-0.434989256938227,103.991,-49.231,598.661196922824,4.80509847806625,70.573,-52.29,201.54329931825,5.27434735899731,67.938,-59.483,516.372330119377,4.34479677708147,40.215,-49.534,121.733338102929,4.91044583706356,64.247,-63.009,142.807564510729,-4.23912623097583,43.04,-60.759,178.081121610396
"TRADDYJ128F4275431",215.36816,1.67469031746032,0.4190505078125,0.395170935779816,0.20952432195122,7,0.119021640277127,0.15988217571251,0.0395132223816185,0.00193684475677725,-10.0883681318681,-0.705,-56.275,79.1376255504688,0.356679487179487,1,0.006,0.118146853046342,0.33401282051282,1,0.006,0.0993000787344154,0.255602564102564,1,0.004,0.0651164674429546,0.406913919413919,1,0.002,0.141613403585711,0.216282051282051,1,0.004,0.0580462836038579,0.25825641025641,1,0.002,0.0633528038579158,0.324598901098901,1,0.006,0.117280860842827,0.291620879120879,1,0.028,0.062190749581611,0.30840293040293,1,0.003,0.101349914413415,0.199018315018315,1,0.003,0.0405336033336694,0.368945054945055,1,0.007,0.100539420828713,0.26140293040293,1,0.004,0.0640261419363511,46.6197728937729,56.234,0.32,75.4777966602547,13.5653736263736,165.769,-126.15,1818.15471265648,29.2715091575092,128.645,-108.937,1339.19900358982,-2.20272710622711,413.364,-178.979,1298.41711459512,-1.20899084249084,73.547,-91.163,654.392866365054,-10.5074597069597,120.632,-78.573,765.094505118557,-19.4549194139194,62.828,-101.87,628.070831659549,-10.7329835164835,84.238,-121.87,488.221164996058,11.3699633699634,68.576,-46.43,379.581951400491,-1.18364835164835,40.53,-61.33,203.800521182539,1.33911904761905,69.863,-97.395,263.402168310572,-1.4599652014652,61.668,-47.499,320.068280657502
"TRADESF128F4214D8E",230.25773,0.380798397328881,0.380798397328881,0.328002464387464,0.190400208507089,8,0.132496051272633,0.250898590896384,0.0498639502786725,0.00742079154952868,-10.4064352773826,-5.393,-50.087,20.9826566564176,0.444014224751067,1,0.046,0.0617349485153169,0.399487908961593,1,0.043,0.0681904296969034,0.319157894736842,1,0.01,0.0429258596491228,0.494327169274538,1,0.03,0.0966884740043687,0.318076813655761,1,0.018,0.0354289285641917,0.402170697012802,1,0.018,0.0699361645532172,0.415036984352774,1,0.042,0.0750753063225169,0.378409672830725,1,0.044,0.0557345099917732,0.48175960170697,1,0.036,0.0845952540921488,0.469479374110953,1,0.029,0.0890035633204054,0.540149359886202,1,0.031,0.10979275116412,0.432456614509246,1,0.017,0.0864025533144481,46.929226173542,51.264,2.03,20.6612697051829,53.3180981507824,169.22,-25.852,661.144692521692,57.9679957325747,209.432,-28.963,1702.32768646579,7.29904836415363,339.289,-71.542,584.045721821019,-26.4390170697013,50.605,-101.073,388.665551409965,-11.4915974395448,54.989,-57.146,358.281221634011,-0.618623044096728,87.501,-82.822,554.332133428927,1.28347937411095,69.554,-37.939,180.102037711469,22.9157098150782,70.619,-22.559,140.782902177781,7.93187624466572,46.051,-30.084,109.547899629962,-2.40108250355619,38.291,-139.096,140.503217392044,1.26167425320057,57.11,-44.755,208.743066809692
"TRADFAQ128F428AC13",196.52762,0.448932356979405,0.448932356979405,0.373626653992395,0.224466178489703,7,0.160106867760708,0.231085940999031,0.0677952544278509,0.003324598566483,-12.9944876660342,-3.967,-59.759,29.077691387205,0.356907020872865,1,0.005,0.0801609095893969,0.200796963946869,1,0.005,0.0538125765687116,0.278007590132827,1,0.005,0.0777050911970332,0.298950664136622,1,0.003,0.122710978549938,0.202599620493359,1,0.004,0.0459800085930116,0.319111954459203,1,0.007,0.121635890484196,0.236705882352941,1,0.004,0.0506219114292105,0.442552182163188,1,0.012,0.116434985389716,0.198271347248577,1,0.002,0.0297238444816415,0.336250474383302,1,0.007,0.0953551424665046,0.346428842504744,1,0.004,0.108733747303411,0.282635673624288,1,0.004,0.0835225324131861,44.152679316888,54.361,0.04,33.8971820319478,-0.996853889943074,181.045,-194.769,2027.77049134553,-7.70941935483871,59.561,-116.615,512.547284122286,-13.1419127134725,106.54,-154.795,754.630827243317,13.326155597723,110.081,-71.564,667.147797344565,-20.0491726755218,217.21,-69.291,614.246717884575,13.1487286527514,90.712,-61.147,424.817808897714,-14.5859013282732,75.259,-103.734,511.073698606215,3.56392030360531,94.909,-55.512,287.700700248389,-4.42879886148008,67.121,-63.408,347.41938224844,-4.03900948766603,41.293,-50.228,148.795610138693,3.98283491461101,53.957,-35.569,180.372961176117
"TRADFID128F4267231",311.51016,1.97090941935484,0.492708054226475,0.340076593886463,0.24635190438247,9,0.121626161406742,0.350217790649268,0.0306505572723536,0.0141864765091602,-10.6172813522356,-3.545,-54.845,90.3232783443353,0.329100327153762,1,0.004,0.0927079244212902,0.350468920392585,1,0.012,0.0837287929740515,0.347055616139586,1,0.004,0.0812270525803241,0.330245365321701,1,0.009,0.056087846935374,0.551973827699019,1,0.023,0.124992756956184,0.287371864776445,1,0.005,0.0452353189892044,0.32286586695747,1,0.004,0.0777260988009124,0.352756815703381,1,0.005,0.101603269399456,0.286038167938931,1,0.02,0.0510838424280809,0.400042529989095,1,0.015,0.123092818058221,0.236537622682661,1,0.006,0.0446138143580977,0.323657579062159,1,0.006,0.0562201096941327,46.1219781897492,53.093,2.171,102.909221147995,34.8709247546347,245.247,-138.197,2524.09709499106,23.5953162486369,180.512,-105.508,1425.65850254835,-0.618758996728462,142.702,-185.672,820.839405805391,-33.189933478735,66.107,-125.664,904.223988009762,-20.2058854961832,96.638,-83.662,592.232017749975,-1.84290294438386,68.456,-75.403,344.09098584974,2.56466739367503,76.954,-58.278,408.704572226588,5.52188440567067,69.061,-113.562,277.268282399287,6.22749291166848,58.438,-47.62,211.27656507555,-0.807905125408942,76.61,-103.825,211.514152789024,-1.14074809160305,45.858,-54.514,174.287324166822
"TRADFII128F931FC9F",467.78136,2.15849827906977,0.536631423650976,0.351187207207207,0.268316379804934,17,0.061668909274196,0.157898617422464,0.0168584100914154,0.0022470246851473,-4.54879744936234,-0.644,-60,9.76404639888238,0.345123030757689,1,0.007,0.0500430854526695,0.497267066766692,1,0.016,0.0949635352284017,0.493841710427607,1,0.018,0.0778071573580332,0.703276069017254,1,0.018,0.093849028833785,0.43539759939985,1,0.018,0.0591552276819205,0.329345836459115,1,0.014,0.043302535712757,0.405215303825956,1,0.018,0.0810756315373889,0.398973743435859,1,0.007,0.0666214445052705,0.391711177794449,1,0.008,0.0688732160686568,0.35858064516129,1,0.006,0.0615490109464303,0.448106526631658,1,0.036,0.0607966252801939,0.311625656414104,1,0.005,0.0422058064583713,52.9156616654164,56.156,0,9.56554055886719,30.3007816954239,171.13,-112.557,1187.92081723234,19.985160540135,163.796,-75.658,766.043583610844,-9.84675468867217,287.876,-163.464,427.453329739327,-27.8559804951238,68.103,-104.093,664.703585903523,-24.081071267817,82.907,-74.568,264.53100365783,-4.43635858964741,60.624,-88.459,327.1195404539,-0.725963240810203,98.935,-97.049,279.118705018918,3.56624381095274,63.556,-53.978,239.791058663485,2.17566016504126,53.57,-65.325,184.539535888179,0.809300825206302,51.102,-85.69,129.171532004782,1.71104726181545,44.304,-70.652,182.452886876894
"TRADFJJ128F934857E",160.23796,0.475457827380952,0.475457827380952,0.23392402919708,0.23772441307578,7,0.146935199790778,0.240515730479844,0.0669605379399489,0.00464454164656737,-6.18898979591837,-1.12,-34.806,8.7778438261731,0.41681778425656,1,0.03,0.0628584382817986,0.446502915451895,1,0.022,0.0859149861228746,0.41714139941691,1,0.028,0.0674343288821264,0.352950437317784,1,0.03,0.0581187099487136,0.440701166180758,1,0.017,0.0774431266263753,0.523284256559767,1,0.025,0.0947140139707604,0.560466472303207,1,0.044,0.0696203134727927,0.736131195335277,1,0.037,0.0883758075801749,0.406096209912536,1,0.017,0.0714821571534975,0.233186588921283,1,0.019,0.0264974950607563,0.221043731778426,1,0.013,0.0290426958949586,0.261876093294461,1,0.012,0.0291379685663212,50.6334518950437,55.532,12.426,11.320693553157,6.5623250728863,236.429,-82.672,848.365816692714,19.634639941691,168.699,-134.747,1104.50808489353,-0.04765889212828,416.378,-296.161,1146.88822135209,4.98870116618076,94.051,-62.913,433.329112072612,-18.8748586005831,265.019,-92.748,563.989929858809,21.6455379008746,79.713,-89.956,579.893445276664,1.9410612244898,118.211,-73.755,386.626333622523,2.67094897959184,52.466,-74.882,298.15220682513,3.91961807580175,85.309,-43.958,221.912479033483,-1.06449562682216,48.756,-116.216,165.038274025528,3.26703790087464,70.97,-45.617,267.297421540167
"TRADFOJ128F425107D",271.93764,1.43548069148936,0.358612642007926,0.206013363636364,0.179304910891089,9,0.122069341890295,0.230986339368099,0.0301447420077633,0.0038363744373776,-8.01276305828917,-1.429,-60,28.6815370097252,0.477997728993187,1,0.021,0.0733798249948386,0.6138720666162,1,0.008,0.0985471389236804,0.394595760787282,1,0.011,0.0571758091941367,0.425776684330053,1,0.008,0.085259038728695,0.411858440575322,1,0.004,0.0757781519154451,0.54421801665405,1,0.005,0.103226144856972,0.500055261165783,1,0.004,0.101713881034799,0.387068130204391,1,0.004,0.0759141514153649,0.382173353520061,1,0.003,0.0966991918954878,0.345090840272521,1,0.006,0.079090952347854,0.414512490537472,1,0.009,0.0895667954878077,0.292962906888721,1,0.002,0.0767561433200284,47.6528554125662,53.653,0,27.6770153722605,40.2460749432248,277.813,-130.796,1568.85813042544,8.12671612414837,150.504,-273.901,2490.35125852314,3.80879560938683,341.338,-157.851,1697.40674740365,15.4261249053747,113.397,-109.831,1037.33266817908,3.74078955336866,142.236,-189.476,1024.59384712841,7.09797880393641,79.557,-123.756,839.829215620763,1.49028841786525,97.225,-98.17,772.103163514479,-11.6571718395155,69.42,-96.863,492.4755214606,9.18751930355791,95.716,-54.684,458.642869160423,-8.10726797880394,56.543,-69.328,337.197763017527,-5.55351476154428,55.5,-77.928,311.237842919668
"TRADFOQ128F9335409",208.4707,1.97106673076923,0.492782914691943,0.275027308707124,0.246400638297872,11,0.0833730879207486,0.139278901063795,0.0326276066612718,0.000895749906076369,-10.6330500658762,-2.848,-36.464,19.8069826122658,0.447235836627141,1,0.005,0.123491262249662,0.339249011857708,1,0.002,0.0742578204970434,0.348492753623188,1,0.004,0.113116010171695,0.190596837944664,1,0.002,0.0360549665335238,0.34370487483531,1,0.004,0.0988318784854395,0.299212121212121,1,0.009,0.0880610512512993,0.23235836627141,1,0.009,0.043502781694425,0.355478260869565,1,0.003,0.117995743260296,0.217400527009223,1,0.003,0.040064657308429,0.345728590250329,1,0.006,0.11177888666173,0.317155467720685,1,0.004,0.0750200734232308,0.223928853754941,1,0.006,0.0365447469104258,44.5009051383399,53.754,18.87,21.6530771387466,-22.3220658761528,126.654,-166.776,2224.55548779249,-14.3729907773386,213.285,-135.807,1505.42186705664,-5.79346376811594,331.807,-262.209,2735.37590789809,7.09453623188406,127.378,-84.649,672.114555481205,-4.39197101449275,124.976,-177.376,1266.17341060338,-2.74543873517787,66.887,-84.795,460.000218557917,-5.45980632411067,77.167,-70.228,584.710854779063,10.385372859025,96.115,-100.853,438.296097999315,3.03521739130435,71.921,-73.982,352.831256162441,-3.63090382081686,59.593,-76.675,489.926818247993,9.02861001317523,67.486,-34.565,227.034111024491
"TRADFQK128F422B492",108.19646,1.83119696428571,0.457738846153846,0.232680559139785,0.228867739872068,3,0.489181670084215,0.643101447126828,0.335261893041602,0.0473825955296954,-7.97791201716738,-3.235,-59.817,39.5547798438553,0.853877682403433,1,0.212,0.0303827312427892,0.264182403433476,1,0.078,0.0186224462273294,0.167538626609442,0.996,0.024,0.0172687350639162,0.126238197424893,0.917,0.011,0.0110753517421201,0.21618669527897,1,0.023,0.0311626898010983,0.119716738197425,0.814,0.011,0.0138833776547141,0.136188841201717,0.797,0.015,0.0136963255526328,0.335459227467811,1,0.055,0.0641091650006922,0.128607296137339,0.953,0.011,0.0132387809358992,0.353708154506438,1,0.009,0.145856069481748,0.145961373390558,1,0.02,0.016297624311228,0.429916309012876,1,0.063,0.116610012335595,48.7989270386266,52.82,0.005,40.2339455774609,133.681467811159,249.745,-4.062,1379.14107431402,35.6192875536481,115.09,-80.115,444.521865276275,9.73016309012876,274.262,-70.608,1249.96554611098,-42.750864806867,85.508,-106.079,322.1005758462,-4.74654721030043,167.914,-61.324,517.45113443325,-39.8075879828326,14.706,-82.301,274.399843907296,-28.4487854077253,38.439,-94.026,425.027452603313,21.6932725321888,73.448,-32.437,285.776869643846,1.14651931330472,63.254,-51.698,279.722984185648,8.81977467811159,68.364,-40.62,199.35986194697,28.0510321888412,68.907,-35.63,316.445451609714
"TRADFXD128F424694C",140.46825,1.59787906976744,0.399555555555556,0.265034433962264,0.199777777777778,5,0.241429664710709,0.369170684478521,0.0622516476143185,0.0166800399299915,-5.72662335216573,-0.961,-60,21.8779595484348,0.523079096045198,1,0.002,0.104844427694276,0.32904143126177,1,0.002,0.0547264963934193,0.377423728813559,1,0.021,0.0750934257755037,0.378576271186441,1,0.009,0.0889408220019188,0.378197740112994,1,0.007,0.0792262344099776,0.234171374764595,1,0.005,0.0296663120847102,0.352124293785311,1,0.006,0.0522744901822833,0.460606403013183,1,0.014,0.11015964290232,0.34615065913371,1,0.004,0.0647917168816402,0.412035781544256,1,0.002,0.107773747773869,0.33379472693032,1,0.001,0.0709920351419536,0.497290018832392,1,0.016,0.0987089270511317,51.6241845574388,56.248,0,25.2559784715347,-14.8648361581921,171.13,-218.85,1787.40559825801,35.8889717514124,124.086,-130.618,785.698419310521,0.00060640301318265,413.194,-117.181,1373.61467147309,-2.11134651600753,83.487,-97.426,497.956744291021,-24.7842504708098,145.847,-220.525,571.924414735259,15.4661054613936,73.195,-76.498,433.894198207725,-1.96216760828625,164.419,-61.532,370.15258190959,0.645018832391714,45.226,-90.561,393.373350282664,-2.08258380414313,97.559,-87.469,230.569485356643,-0.72883615819209,48.713,-34.479,112.413336329709,-1.67035969868173,41.728,-51.817,182.20021593641
"TRADGLP128F427A172",202.50313,1.87795140186916,0.469656589861751,0.272547954239569,0.234828294930876,7,0.163114861483869,0.241052817307071,0.074259642307751,0.0054144787454501,-7.96127822580645,-3.263,-58.123,16.7305552858779,0.395262096774194,1,0.004,0.100227736058047,0.389127688172043,1,0.004,0.0802981976710951,0.450966397849462,1,0.009,0.102081903310829,0.324431451612903,1,0.002,0.0729071096958711,0.241911290322581,1,0.004,0.0479440351886424,0.23244623655914,1,0.007,0.0469789015470557,0.419259408602151,1,0.004,0.125883201795612,0.548380376344086,1,0.008,0.124620497111029,0.367272849462366,1,0.009,0.0841723198002142,0.321275537634409,1,0.004,0.112059952240626,0.281176075268817,1,0.007,0.0806821829530818,0.393560483870968,1,0.002,0.0923933745332783,47.483939516129,54.152,0.193,19.1708514324068,23.3923951612903,177.745,-139.79,1308.23797755292,-5.7566626344086,115.045,-144.921,1532.6797246007,-6.32121505376344,120.801,-305.069,1591.38314386486,-13.9660215053763,78.838,-117.82,990.93283383803,1.41529166666667,158.017,-77.272,1082.38917041414,-14.1517607526882,56.247,-107.381,605.163645802711,-1.21185080645161,122.973,-89.717,532.849354089421,6.0634435483871,63.658,-45.966,278.704713671102,-4.66273521505376,106.813,-64.681,343.33362032145,-3.63275268817204,73.891,-67.151,344.598946057193,-4.40190725806452,43.956,-61.821,262.074657825842
"TRADGWP128F42618E4",447.79923,2.3005970984456,0.457810991820041,0.221902492566898,0.22890549591002,18,0.0582145183022942,0.13192800711158,0.0165136952111329,0.00120436392845078,-5.6510014858841,1.064,-60,14.7505699360731,0.364858345715701,1,0.01,0.0955100919161916,0.453055968301139,1,0.007,0.116785336310992,0.229911837543338,1,0.007,0.0471282132344315,0.284061416542843,1,0.008,0.0592220626285177,0.540193164933135,1,0.014,0.111831199537005,0.275173848439822,1,0.012,0.0495951189193249,0.303794452699356,1,0.011,0.0735066172932955,0.204441802872709,1,0.011,0.0408198681426351,0.425849430411095,1,0.014,0.0835804906971482,0.39072857850421,1,0.01,0.0947128579093262,0.228633481921743,1,0.009,0.0407927605434203,0.503369985141159,1,0.013,0.105362312498067,50.1272278355622,57.351,0,15.5659649272525,8.81967360079247,171.13,-126.396,1490.60928273236,5.78534868746904,117.883,-123.886,1797.85313385457,-2.12020406141654,141.523,-184.438,1562.49362899798,15.498990094106,105.615,-72.07,794.64601436561,-0.883281822684497,224.062,-115.294,918.192005628663,-17.9403283803863,53.393,-89.164,404.038593165155,-11.3699881129272,84.831,-82.312,598.218348385389,-5.95204606240713,66.593,-69.863,360.233819844755,-1.45140316988608,58.403,-88.647,364.968473664926,1.71776671619614,60.348,-66.637,362.347758403926,5.85163051015354,57.015,-50.399,329.223840933776
"TRADGXI128F92EF28F",201.50485,0.924378837209302,0.308132372881356,0.289935035971223,0.154066566589684,6,0.192403448353724,0.244022761735015,0.0203971269177888,0.00929417628218622,-3.15795833333333,1.19,-49.169,10.4077519479017,0.660748563218391,1,0.001,0.0790059870482924,0.494875,1,0.01,0.0647847311151079,0.383272988505747,1,0.001,0.0460535224923509,0.588737068965517,1,0.095,0.0786794919188787,0.428705459770115,1,0.005,0.0356747577255437,0.562632183908046,1,0.003,0.0739219048044323,0.512206896551724,1,0.001,0.0645042305135202,0.544867816091954,1,0.019,0.0609285522864467,0.645354885057471,1,0.003,0.0878663587674688,0.429352011494253,1,0.002,0.0631938111614157,0.52766091954023,1,0.019,0.0815625985280741,0.387602011494253,1,0.01,0.0586923176362358,54.1731091954023,57.688,6.463,13.6392343938146,57.3222442528736,165.841,-211.862,1115.93794714601,46.5731465517241,237.588,-84.268,894.324339621657,-1.00581896551724,148.146,-258.163,512.085424631928,-16.8511824712644,91.672,-78.866,390.639781110541,-22.311900862069,68.454,-74.285,330.867077744114,-3.41746264367816,60.149,-114.956,302.831478110833,0.529064655172414,96.945,-69.174,311.955055977109,11.1479612068966,62.632,-50.262,296.230184523673,9.01949425287356,70.702,-31.843,191.670696975507,0.938237068965517,63.81,-99.148,124.645885550912,5.18372988505747,43.667,-67.993,160.587656185926
"TRADHGK128F428A000",228.70014,1.44670442307692,0.361595388272583,0.310312265943012,0.180799153481013,9,0.122898755112262,0.269986892006275,0.0338143212330347,0.00539389980042773,-5.20195799457995,-2.006,-58.683,18.5694458259129,0.38329945799458,1,0.015,0.0783107365261645,0.47400406504065,1,0.03,0.0972506824800609,0.393521680216802,1,0.021,0.0842103258522612,0.306550135501355,1,0.021,0.0362287444301037,0.472609756097561,1,0.03,0.0815916412615415,0.314646341463415,1,0.018,0.0539956698712645,0.30000135501355,1,0.014,0.0490926797810651,0.329390243902439,1,0.023,0.0578965150742959,0.475644986449865,1,0.029,0.100528250999254,0.669084010840108,1,0.043,0.111264459689726,0.391781842818428,1,0.03,0.0645643390457175,0.295888888888889,1,0.025,0.0627506280717624,52.4385176151762,55.793,0.863,23.8676023992822,30.9276138211382,283.664,-54.698,1138.2281643025,49.5530636856369,200.813,-118.6,1231.4250903935,1.67925745257453,178.406,-177.204,498.814341027251,-11.4662140921409,95.147,-72.935,377.845511747861,-24.4781043360434,81.364,-64.731,291.679897561691,13.6481720867209,89.158,-54.68,330.157729263426,3.42557046070461,73.572,-69.337,375.206769599506,3.39576016260163,74.25,-48.908,238.303320445792,4.25792005420054,60.047,-49.163,231.128860741226,-5.74438211382114,42.48,-54.42,122.998100404673,-13.8005514905149,19.078,-73.407,173.240586231402
